Species ID;Species;Latin Name;Group;Subgroup;Subsubgroup;Family;Checklist ID;Date;Year;Month;Day;Site Ref;Site;County;Country;Life Stage;Aggregate Status
SP685;Zygiella x-notata;Zygiella x-notata;Arachnid;Spider;Spider;None;C393;27.04.2025;2025;4;27;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
HOV190;Eristalis pertinax;Eristalis pertinax;Insect;Diptera;Hoverfly;Syrphidae;C393;27.04.2025;2025;4;27;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
HOV198;Batman Hoverfly;Myathropa florae;Insect;Diptera;Hoverfly;Syrphidae;C393;27.04.2025;2025;4;27;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
BT0046;7 Spot Ladybird ;Coccinella septempunctata ;Insect;Beetle;Beetle;Coccinellidae;C393;27.04.2025;2025;4;27;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
B12;Brimstone;Gonepteryx rhamni;Insect;Lepidoptera;Butterfly;Pieridae;C394;27.04.2025;2025;4;27;S0041;Fen Creek;Essex;UK;Adult;Species
B15;Green-veined White;Pieris napi;Insect;Lepidoptera;Butterfly;Pieridae;C394;27.04.2025;2025;4;27;S0041;Fen Creek;Essex;UK;Adult;Species
F0137;English Scurvygrass;Cochlearia anglica;Plant;Flower;Flower;Brassicaceae;C394;27.04.2025;2025;4;27;S0041;Fen Creek;Essex;UK;Adult;Species
F0504;Cow Parsley;Anthriscus sylvestris;Plant;Flower;Flower;Apiaceae;C394;27.04.2025;2025;4;27;S0041;Fen Creek;Essex;UK;Adult;Species
F0876;Salsify;Tragopogon porrifolius;Plant;Flower;Flower;Asteraceae;C394;27.04.2025;2025;4;27;S0041;Fen Creek;Essex;UK;Adult;Species
G125;Meadow foxtail;Alopecurus pratensis;Plant;Grass et al;Grass;Poaceae;C394;27.04.2025;2025;4;27;S0041;Fen Creek;Essex;UK;Adult;Species
BEE113; Sharp-Collared Furrow Bee;Lasioglossum malachurum;Insect;Hymenoptera;Bee;None;C394;27.04.2025;2025;4;27;S0041;Fen Creek;Essex;UK;Adult;Species
SP482;Pisaura mirabilis;Pisaura mirabilis;Arachnid;Spider;Spider;None;C394;27.04.2025;2025;4;27;S0041;Fen Creek;Essex;UK;Adult;Species
BT0053;24-Spot Ladybird;Subcoccinella vigintiquattuorpunctata;Insect;Beetle;Beetle;Coccinellidae;C394;27.04.2025;2025;4;27;S0041;Fen Creek;Essex;UK;Adult;Species
BT0234;Leistus spinibarbis;Leistus spinibarbis;Insect;Beetle;Beetle;Carabidae;C394;27.04.2025;2025;4;27;S0041;Fen Creek;Essex;UK;Adult;Species
B30;Holly Blue;Celastrina argiolus;Insect;Lepidoptera;Butterfly;Lycaenidae;C395;29.04.2025;2025;4;29;S0052;Essex Police HQ;Essex;UK;Adult;Species
F0014;Meadow Buttercup;Ranunculus acris;Plant;Flower;Flower;Ranunculaceae;C395;29.04.2025;2025;4;29;S0052;Essex Police HQ;Essex;UK;Adult;Species
F0491;Common Stork's-bill;Erodium cicutarium;Plant;Flower;Flower;Geraniaceae;C395;29.04.2025;2025;4;29;S0052;Essex Police HQ;Essex;UK;Adult;Species
F0504;Cow Parsley;Anthriscus sylvestris;Plant;Flower;Flower;Apiaceae;C395;29.04.2025;2025;4;29;S0052;Essex Police HQ;Essex;UK;Adult;Species
F0703;Ribwort Plantain;Plantago lanceolata;Plant;Flower;Flower;Plantaginaceae;C395;29.04.2025;2025;4;29;S0052;Essex Police HQ;Essex;UK;Adult;Species
F0886;Dandelion sp.;Taraxacum sp.;Plant;Flower;Flower;Asteraceae;C395;29.04.2025;2025;4;29;S0052;Essex Police HQ;Essex;UK;Adult;Species
F0893;Mouse-ear Hawkweed;Pilosella officinarum;Plant;Flower;Flower;Asteraceae;C395;29.04.2025;2025;4;29;S0052;Essex Police HQ;Essex;UK;Adult;Species
F0922;Daisy;Bellis perennis;Plant;Flower;Flower;Asteraceae;C395;29.04.2025;2025;4;29;S0052;Essex Police HQ;Essex;UK;Adult;Species
F0933;Yarrow;Achillea millefolium;Plant;Flower;Flower;Asteraceae;C395;29.04.2025;2025;4;29;S0052;Essex Police HQ;Essex;UK;Adult;Species
G125;Meadow foxtail;Alopecurus pratensis;Plant;Grass et al;Grass;Poaceae;C395;29.04.2025;2025;4;29;S0052;Essex Police HQ;Essex;UK;Adult;Species
F0945;Common Ragwort;Senecio jacobaea;Plant;Flower;Flower;Asteraceae;C396;29.04.2025;2025;4;29;S0035;Chelmsford - Meadgate area;Essex;UK;Adult;Species
F1221;White Campion;Silene latifolia;Plant;Flower;Flower;Caryophyllaceae;C396;29.04.2025;2025;4;29;S0035;Chelmsford - Meadgate area;Essex;UK;Adult;Species
F0014;Meadow Buttercup;Ranunculus acris;Plant;Flower;Flower;Ranunculaceae;C397;30.04.2025;2025;4;30;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0485;Herb-Robert;Geranium robertianum;Plant;Flower;Flower;Geraniaceae;C397;30.04.2025;2025;4;30;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0646;Red Dead-nettle;Lamium purpureum;Plant;Flower;Flower;Lamiaceae;C397;30.04.2025;2025;4;30;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0886;Dandelion sp.;Taraxacum sp.;Plant;Flower;Flower;Asteraceae;C397;30.04.2025;2025;4;30;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F1194;Procumbent Pearlwort;Sagina procumbens;Plant;Flower;Flower;Caryophyllaceae;C397;30.04.2025;2025;4;30;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
BUG065;Rhopalus subrufus;Rhopalus subrufus;Insect;Bug;Bug;None;C397;30.04.2025;2025;4;30;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
BEE038; Yellow-Legged Mining Bee;Andrena flavipes;Insect;Hymenoptera;Bee;None;C397;30.04.2025;2025;4;30;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
CF262;Nephrotoma appendiculata;Nephrotoma appendiculata;Insect;Diptera;Cranefly;None;C397;30.04.2025;2025;4;30;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
HOV208;Large narcissus fly;Merodon equestris;Insect;Diptera;Hoverfly;Syrphidae;C397;30.04.2025;2025;4;30;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
B15;Green-veined White;Pieris napi;Insect;Lepidoptera;Butterfly;Pieridae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
B16;Orange Tip;Anthocharis cardamines;Insect;Lepidoptera;Butterfly;Pieridae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
B48;Speckled Wood;Pararge aegeria;Insect;Lepidoptera;Butterfly;Nymphalidae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
M0159;Green Longhorn;Adela reaumurella;Insect;Lepidoptera;Moth;Adelidae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0089;Hedge mustard;Sisymbrium officinale;Plant;Flower;Flower;Brassicaceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0092;Garlic Mustard;Alliaria petiolata;Plant;Flower;Flower;Brassicaceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0137;English Scurvygrass;Cochlearia anglica;Plant;Flower;Flower;Brassicaceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0166;Hoary Cress;Cardaria draba;Plant;Flower;Flower;Brassicaceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0358;Common Vetch;Vicia sativa;Plant;Flower;Flower;Fabaceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0382;Spotted Medick;Medicago arabica;Plant;Flower;Flower;Fabaceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0645;White Dead-nettle;Lamium album;Plant;Flower;Flower;Lamiaceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0747;Wall Speedwell;Veronica arvensis;Plant;Flower;Flower;Plantaginaceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0886;Dandelion sp.;Taraxacum sp.;Plant;Flower;Flower;Asteraceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0922;Daisy;Bellis perennis;Plant;Flower;Flower;Asteraceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0951;Common Groundsel;Senecio vulgaris;Plant;Flower;Flower;Asteraceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F1336;Common Nettle;Urtica dioica;Plant;Flower;Flower;Urticaceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
G125;Meadow foxtail;Alopecurus pratensis;Plant;Grass et al;Grass;Poaceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
G151;Barren Brome;Anisantha sterilis;Plant;Grass et al;Grass;Poaceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
M093.16;Grimmia pulvinata;Grimmia pulvinata;Plant;Bryophyte;Moss;Grimmiaceae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
BEE262; Common Carder Bee;Bombus pascuorum;Insect;Hymenoptera;Bee;None;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
SP482;Pisaura mirabilis;Pisaura mirabilis;Arachnid;Spider;Spider;None;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
CF262;Nephrotoma appendiculata;Nephrotoma appendiculata;Insect;Diptera;Cranefly;None;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
CF339;Tipula vernalis;Tipula vernalis;Insect;Diptera;Cranefly;None;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
BT0046;7 Spot Ladybird ;Coccinella septempunctata ;Insect;Beetle;Beetle;Coccinellidae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
T005;Field Maple;Acer campestre;Plant;Tree/Shrub;Tree/Shrub;None;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
T028;Hawthorn;Crataegus monogyna;Plant;Tree/Shrub;Tree/Shrub;None;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
W005;European Hornet;Vespa crabro;Insect;Hymenoptera;Wasp;Vespidae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
W041;Rhyssa persuasoria;Rhyssa persuasoria;Insect;Hymenoptera;Wasp;Ichneumonidae;C398;30.04.2025;2025;4;30;S0001;Woodham Fen;Essex;UK;Adult;Species
B30;Holly Blue;Celastrina argiolus;Insect;Lepidoptera;Butterfly;Lycaenidae;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
M0148;Large Longhorn;Nematopogon swammerdamella;Insect;Lepidoptera;Moth;Adelidae;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
F0014;Meadow Buttercup;Ranunculus acris;Plant;Flower;Flower;Ranunculaceae;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
F0358;Common Vetch;Vicia sativa;Plant;Flower;Flower;Fabaceae;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
F0378;Black Medick;Medicago lupulina;Plant;Flower;Flower;Fabaceae;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
F0739;Germander Speedwell;Veronica chamaedrys;Plant;Flower;Flower;Plantaginaceae;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
F1040;Bluebell;Hyacinthoides non-scripta;Plant;Flower;Flower;Asparagaceae;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
F1175;Greater Stitchwort;Stellaria holostea;Plant;Flower;Flower;Caryophyllaceae;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
REP06;Slow worm;Anguis fragilis;Reptile;Lizard;Lizard;Anguidae;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
BEE095;Orange-legged Furrow Bee;Halictus rubicundus;Insect;Hymenoptera;Bee;None;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
SFA038;Dark-edged Beefly;Bombylius major;Insect;Diptera;Soldierfly et al;None;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
HOV198;Batman Hoverfly;Myathropa florae;Insect;Diptera;Hoverfly;Syrphidae;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
BT1029;Cantharis rustica;Cantharis rustica;Insect;Beetle;Beetle;Cantharidae;C399;01.05.2025;2025;5;1;S0001;Woodham Fen;Essex;UK;Adult;Species
B40;Red Admiral;Vanessa atalanta;Insect;Lepidoptera;Butterfly;Nymphalidae;C400;02.05.2025;2025;5;2;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F0504;Cow Parsley;Anthriscus sylvestris;Plant;Flower;Flower;Apiaceae;C400;02.05.2025;2025;5;2;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F0645;White Dead-nettle;Lamium album;Plant;Flower;Flower;Lamiaceae;C400;02.05.2025;2025;5;2;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F0669;Ground-ivy;Glechoma hederacea;Plant;Flower;Flower;Lamiaceae;C400;02.05.2025;2025;5;2;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F1040;Bluebell;Hyacinthoides non-scripta;Plant;Flower;Flower;Asparagaceae;C400;02.05.2025;2025;5;2;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F1336;Common Nettle;Urtica dioica;Plant;Flower;Flower;Urticaceae;C400;02.05.2025;2025;5;2;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
MA18;Rabbit;Oryctolagus cuniculus;Mammal;Lagomorphs;Lagomorphs;Leporidae;C400;02.05.2025;2025;5;2;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
CF339;Tipula vernalis;Tipula vernalis;Insect;Diptera;Cranefly;None;C400;02.05.2025;2025;5;2;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
T028;Hawthorn;Crataegus monogyna;Plant;Tree/Shrub;Tree/Shrub;None;C400;02.05.2025;2025;5;2;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
D26;Hairy Dragonfly;Brachytron pratense;Insect;Odonata;Dragonfly;Aeshnidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
M0387;Horse chestnut leaf miner;Cameraria ohridella;Insect;Lepidoptera;Moth;Gracillariidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
M0403;Nettle-tap;Anthophila fabriciana;Insect;Lepidoptera;Moth;Choreutidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
M1933;Brimstone Moth;Opisthograptis luteolata;Insect;Lepidoptera;Moth;Geometridae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
M2014;Poplar Hawk-moth;Laothoe populi;Insect;Lepidoptera;Moth;Sphingidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
M2097;Buff Ermine;Spilosoma luteum;Insect;Lepidoptera;Moth;Erebidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
M2099;Muslin Moth;Diaphora mendica;Insect;Lepidoptera;Moth;Erebidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
M2133;Shuttle-shaped Dart;Agrotis puta;Insect;Lepidoptera;Moth;Noctuidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
M2185;Red Chestnut;Cerastis rubricosa;Insect;Lepidoptera;Moth;Noctuidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
M2239;Hebrew Character;Orthosia gothica;Insect;Lepidoptera;Moth;Noctuidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
M2248;Common Wainscot;Mythimna pallens;Insect;Lepidoptera;Moth;Noctuidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F0092;Garlic Mustard;Alliaria petiolata;Plant;Flower;Flower;Brassicaceae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F0454;Petty Spurge;Euphorbia peplus;Plant;Flower;Flower;Euphorbiaceae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F0475;Round-leaved Crane's-bill;Geranium rotundifolium;Plant;Flower;Flower;Geraniaceae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F0645;White Dead-nettle;Lamium album;Plant;Flower;Flower;Lamiaceae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F0751;Common Field-speedwell;Veronica persica;Plant;Flower;Flower;Plantaginaceae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F0886;Dandelion sp.;Taraxacum sp.;Plant;Flower;Flower;Asteraceae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F0951;Common Groundsel;Senecio vulgaris;Plant;Flower;Flower;Asteraceae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F1221;White Campion;Silene latifolia;Plant;Flower;Flower;Caryophyllaceae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
G046;Annual meadow-grass;Poa annua;Plant;Grass et al;Grass;Poaceae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
CAD053;Glyphotaelius pellucidus;Glyphotaelius pellucidus;Insect;Caddisfly;Caddisfly;Limnephilidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
CAD055;Grammotaulius nigropunctatus;Grammotaulius nigropunctatus;Insect;Caddisfly;Caddisfly;Limnephilidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
CAD095;Limnephilus affinis;Limnephilus affinis;Insect;Caddisfly;Caddisfly;Limnephilidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
CAD096;Limnephilus auricula;Limnephilus auricula;Insect;Caddisfly;Caddisfly;Limnephilidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
MA17;Hare;Lepus europaeus;Mammal;Lagomorphs;Lagomorphs;Leporidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
MA43;Roe Deer;Capreolus capreolus;Mammal;Deer;Deer;Cervidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
MA44;Muntjac Deer;Muntiacus reevesi;Mammal;Deer;Deer;Cervidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
MA47;Red Fox;Vulpes vulpes;Mammal;Carnivores;Foxes;Canidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
BUG161;Nettle Ground Bug;Heterogaster urticae;Insect;Bug;Bug;None;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
BEE067;Chocolate Mining Bee;Andrena scotica;Insect;Hymenoptera;Bee;None;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
SP674;Zilla diodia;Zilla diodia;Arachnid;Spider;Spider;None;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
MF13;Pond Olive;Cloeon dipterum;Insect;Mayfly;Mayfly;None;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
CF262;Nephrotoma appendiculata;Nephrotoma appendiculata;Insect;Diptera;Cranefly;None;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
HOV198;Batman Hoverfly;Myathropa florae;Insect;Diptera;Hoverfly;Syrphidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
BT0038;22-Spot Ladybird;Psyllobora vigintiduopunctata;Insect;Beetle;Beetle;Coccinellidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
BT0046;7 Spot Ladybird ;Coccinella septempunctata ;Insect;Beetle;Beetle;Coccinellidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
BT0198;Demetrias atricapillus;Demetrias atricapillus;Insect;Beetle;Beetle;Carabidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
BT3101;Nicrophorus humator;Nicrophorus humator;Insect;Beetle;Beetle;Silphidae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
DIP0062;Empis tessellata;Empis tessellata;Insect;Diptera;Diptera (other);Empididae;C401;03.05.2025;2025;5;3;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
B13;Large White;Pieris brassicae;Insect;Lepidoptera;Butterfly;Pieridae;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
M0685;White-shouldered House-moth;Endrosis sarcitrella;Insect;Lepidoptera;Moth;Oecophoridae;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
M0686;Sulphur Bark Moth;Esperia sulphurella;Insect;Lepidoptera;Moth;Oecophoridae;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
CAD095;Limnephilus affinis;Limnephilus affinis;Insect;Caddisfly;Caddisfly;Limnephilidae;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
MA18;Rabbit;Oryctolagus cuniculus;Mammal;Lagomorphs;Lagomorphs;Leporidae;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
BEE250;Buff-tailed Bumble Bee;Bombus terrestris;Insect;Hymenoptera;Bee;None;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
BEE262; Common Carder Bee;Bombus pascuorum;Insect;Hymenoptera;Bee;None;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
SP392;Nuctenea umbratica;Nuctenea umbratica;Arachnid;Spider;Spider;None;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
CF262;Nephrotoma appendiculata;Nephrotoma appendiculata;Insect;Diptera;Cranefly;None;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
CF339;Tipula vernalis;Tipula vernalis;Insect;Diptera;Cranefly;None;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
HOV190;Eristalis pertinax;Eristalis pertinax;Insect;Diptera;Hoverfly;Syrphidae;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
HOV198;Batman Hoverfly;Myathropa florae;Insect;Diptera;Hoverfly;Syrphidae;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
HOV208;Large narcissus fly;Merodon equestris;Insect;Diptera;Hoverfly;Syrphidae;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
SN005;White-lipped Snail;Cepaea hortensis;Mollusc;Gastropod;Snail;None;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
BT0050;Harlequin Ladybird;Harmonia axyridis;Insect;Beetle;Beetle;Coccinellidae;C402;04.05.2025;2025;5;4;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
MA19;Hedgehog;Erinaceus europaeus;Mammal;Hedgehogs;Hedgehogs;Erinaceidae;C403;05.05.2025;2025;5;5;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
MA43;Roe Deer;Capreolus capreolus;Mammal;Deer;Deer;Cervidae;C403;05.05.2025;2025;5;5;S0028;Cave Farm Barns;Cambridgeshire;UK;Adult;Species
F0305;Wood Avens;Geum urbanum;Plant;Flower;Flower;Rosaceae;C404;07.05.2025;2025;5;7;S0053;Chelmsford - Springfield Area;Essex;UK;Adult;Species
F0504;Cow Parsley;Anthriscus sylvestris;Plant;Flower;Flower;Apiaceae;C404;07.05.2025;2025;5;7;S0053;Chelmsford - Springfield Area;Essex;UK;Adult;Species
F0615;Green alkanet;Pentaglottis sempervirens;Plant;Flower;Flower;Boraginaceae;C404;07.05.2025;2025;5;7;S0053;Chelmsford - Springfield Area;Essex;UK;Adult;Species
F0886;Dandelion sp.;Taraxacum sp.;Plant;Flower;Flower;Asteraceae;C404;07.05.2025;2025;5;7;S0053;Chelmsford - Springfield Area;Essex;UK;Adult;Species
F0922;Daisy;Bellis perennis;Plant;Flower;Flower;Asteraceae;C404;07.05.2025;2025;5;7;S0053;Chelmsford - Springfield Area;Essex;UK;Adult;Species
F1221;White Campion;Silene latifolia;Plant;Flower;Flower;Caryophyllaceae;C404;07.05.2025;2025;5;7;S0053;Chelmsford - Springfield Area;Essex;UK;Adult;Species
G029;Perennial rye-grass;Lolium perenne;Plant;Grass et al;Grass;Poaceae;C404;07.05.2025;2025;5;7;S0053;Chelmsford - Springfield Area;Essex;UK;Adult;Species
